"task","date","clock","id","name","expid","time","choice","itime","nprizes","pick1","choice1","pick2","choice2","pick3","choice3","task_","prizesL","prizesR","minT","maxT","Nlotteries","P0left","prize0","P1left","prize1","P2left","prize2","P3left","prize3","P0right","P1right","P2right","P3right","pairs","recency","ExpID","session","endowment","Age","sex","race","major","student","highest","father","mother","citizen","gpa","Smoke","loc_c","loc_i","loc_p","ucf0","lucf0","mucf0","ucf123","experienced","Female","Black","Asian","Hispanic","Over22","Business","Freshman","Sophomore","Junior","Senior","Graduate","EdExpect","EdFather","EdMother","Citizen","GPAhi","GPAlow","ExcessTime","timed","ID","evL","evR","ev","evDIFF","Wedding","Random","choice_","Race","Major","Student","Highest","Father","Mother","Citizens","Foreign","Marital","Married","GPA","nhhd","Houseincome","Hincome","Parentincome","Pincome","Fulltime","Asmoked","KnowBet","KnowWorldCup","Political","ra","loss","mixed","Clock","timeMAX","timeMIN","timetaken","experiment","random","evinfo","Choices","gain","Gain","Mixed","Loss","Frame","Endowment","stake","Date","Year","new","Nlott20","Nlott40","core","ll","ll_eut","ll_pt","p_eut","p_pt","RDa_prob0l_","RDpw_prob0l","RDdw_prob0l","RDa_prob1l_","RDpw_prob1l","RDdw_prob1l","RDa_prob2l_","RDpw_prob2l","RDdw_prob2l","RDa_prob3l_","RDpw_prob3l","RDdw_prob3l","RDa_prob0r_","RDpw_prob0r","RDdw_prob0r","RDa_prob1r_","RDpw_prob1r","RDdw_prob1r","RDa_prob2r_","RDpw_prob2r","RDdw_prob2r","RDa_prob3r_","RDpw_prob3r","RDdw_prob3r","CPTa_prob0l_l","CPTpw_prob0l_l","CPTdw_prob0l_l","CPTa_prob1l_l","CPTpw_prob1l_l","CPTdw_prob1l_l","CPTa_prob2l_l","CPTpw_prob2l_l","CPTdw_prob2l_l","CPTa_prob3l_l","CPTpw_prob3l_l","CPTdw_prob3l_l","CPTa_prob0r_l","CPTpw_prob0r_l","CPTdw_prob0r_l","CPTa_prob1r_l","CPTpw_prob1r_l","CPTdw_prob1r_l","CPTa_prob2r_l","CPTpw_prob2r_l","CPTdw_prob2r_l","CPTa_prob3r_l","CPTpw_prob3r_l","CPTdw_prob3r_l","CPTa_prob0l_g","CPTpw_prob0l_g","CPTdw_prob0l_g","CPTa_prob1l_g","CPTpw_prob1l_g","CPTdw_prob1l_g","CPTa_prob2l_g","CPTpw_prob2l_g","CPTdw_prob2l_g","CPTa_prob3l_g","CPTpw_prob3l_g","CPTdw_prob3l_g","CPTa_prob0r_g","CPTpw_prob0r_g","CPTdw_prob0r_g","CPTa_prob1r_g","CPTpw_prob1r_g","CPTdw_prob1r_g","CPTa_prob2r_g","CPTpw_prob2r_g","CPTdw_prob2r_g","CPTa_prob3r_g","CPTpw_prob3r_g","CPTdw_prob3r_g","dw_check_r","dw_check_l"
22,"11/6/2003","14:40:55.5651682",114,"Anonymous","ucf1d",63.7999992370605,"L",0,3,16,"R",33,"R",54,"R",22,4,4,60,0,60,0.379999995231628,0,0,5,0.129999995231628,10,0.490000009536743,15,0.25,0,0.75,0,62,-32,"ucf1","Ucf1",5,18,1,1,14,1,1,5,2,2,2,0,7,5,2,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Minimum Time Constraints Imposed",171,8.64999961853027,7.5,8.64999961853027,1.14999961853027,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,880.926086136667,908.457763671875,867.626403808594,40.8313598632812,"ucf1",0,1,0,1,1,0,0,"Gain Frame",5,0,15867,2003,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"2/19/2004","10:30:01.1574931",2013,"Anonymous","lucf0",33.5999984741211,"R",0,3,18,"L",24,"R",55,"L",6,4,4,0,0,60,0.75,-15,0,-10,0,-5,0.25,0,0.620000004768372,0,0.379999995231628,0,91,4,"lucf","Lucf0",8,18,1,1,14,1,2,5,3,1,1,0,-2,9,3,NA,NA,NA,1044,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,30,"Minimum Time Constraints Imposed",12,-11.25,-11.1999998092651,-11.1999998092651,0.0500001907348633,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,630.019291551667,647.4091796875,628.013854980469,19.3953247070312,"lucf",0,0,1,0,0,0,1,"Loss Frame",23,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,"2/26/2004","13:19:59.1061209",3002,"Anonymous","ucf0",2.29999995231628,"R",0,3,9,"L",23,"R",46,"L",54,4,4,0,0,60,0,0,0.490000009536743,5,0.379999995231628,10,0.129999995231628,15,0,0.620000004768372,0.129999995231628,0.25,26,26,"ucf0","Ucf0",10,18,1,5,6,1,2,4,5,2,3,0,-9,10,3,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"Unconstrained",124,8.19999980926514,8.14999961853027,8.19999980926514,0.0500001907348633,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,799.985102015,800.311950683594,788.729248046875,11.5827026367188,"ucf0",0,0,1,1,1,0,0,"Gain Frame",10,0,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"2/26/2004","13:12:04.8438373",4002,"Anonymous","lucf0",28.1000003814697,"L",0,3,15,"R",36,"R",56,"L",26,4,4,0,0,60,0,-15,0.370000004768372,-10,0.259999990463257,-5,0.370000004768372,0,0,0.25,0.620000004768372,0.129999995231628,20,-29,"lucf","Lucf0",5,18,2,6,14,2,2,5,3,1,3,0,-4,14,-12,15,NA,NA,NA,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,30,"Minimum Time Constraints Imposed",36,-5,-5.59999990463257,-5,0.599999904632568,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,792.080730621667,798.976440429688,783.591491699219,15.3849487304688,"lucf",0,0,0,0,0,0,1,"Loss Frame",20,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"11/6/2003","15:44:24.2173762",130,"Anonymous","ucf1j",42.9000015258789,"R",0,3,11,"R",30,"R",49,"R",11,4,4,40,0,60,0.5,0,0.5,5,0,10,0,15,0.620000004768372,0.25,0,0.129999995231628,88,-43,"ucf1","Ucf1",3,18,1,6,8,1,3,5,5,1,2,0,-2,16,-8,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,"Minimum Time Constraints Imposed",183,2.5,3.19999980926514,3.19999980926514,0.699999809265137,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,944.403622936667,975.608581542969,938.471008300781,37.1375732421875,"ucf1",0,1,1,1,1,0,0,"Gain Frame",3,0,15867,2003,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"11/6/2003","15:58:52.2912163",123,"Anonymous","ucf1c",60.5999984741211,"R",0,3,11,"L",32,"R",42,"L",28,4,4,60,0,60,0.620000004768372,0,0.379999995231628,5,0,10,0,15,0.870000004768372,0,0,0.129999995231628,96,-4,"ucf1","Ucf1",10,18,2,7,4,1,2,5,5,1,2,0,-12,11,-3,NA,NA,NA,NA,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,"Minimum Time Constraints Imposed",169,1.89999997615814,1.94999992847443,1.94999992847443,0.0499999523162842,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,958.871520271667,979.507263183594,940.728515625,38.7787475585938,"ucf1",0,1,1,1,1,0,0,"Gain Frame",10,0,15867,2003,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"3/16/2004","12:11:16.6716246",8004,"Anonymous","ucf0",7.90000009536743,"L",0,3,5,"R",27,"L",49,"R",45,4,4,0,0,60,0.129999995231628,0,0.870000004768372,5,0,10,0,15,0.25,0.5,0.25,0,58,4,"ucf0","Ucf0",4,22,2,2,1,4,1,3,3,1,2,0,-7,14,-10,NA,2011,NA,NA,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10,"Unconstrained",157,4.34999990463257,5,5,0.650000095367432,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,731.27786041,732.931518554688,725.841186523438,7.09033203125,"ucf0",0,0,0,1,1,0,0,"Gain Frame",4,0,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"3/3/2004","12:53:45.4415084",7002,"Anonymous","ucf0",7.80000019073486,"L",0,3,3,"L",31,"R",49,"R",38,4,4,0,0,60,0.870000004768372,0,0,5,0,10,0.129999995231628,15,0.620000004768372,0.379999995231628,0,0,96,20,"ucf0","Ucf0",9,20,1,1,4,2,2,5,5,1,2,1,6,11,-4,NA,2010,NA,NA,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,10,"Unconstrained",135,1.94999992847443,1.89999997615814,1.94999992847443,0.0499999523162842,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,773.757358473333,777.880249023438,765.013427734375,12.8668212890625,"ucf0",0,0,0,1,1,0,0,"Gain Frame",9,0,16133,2004,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"11/6/2003","14:26:27.7536634",103,"Anonymous","ucf1c",15.8999996185303,"L",0,3,8,"L",34,"L",42,"R",2,4,4,10,0,60,0,0,0.129999995231628,5,0.379999995231628,10,0.490000009536743,15,0,0,0.75,0.25,3,-38,"ucf1","Ucf1",6,19,1,1,14,2,3,3,3,1,3,1,-7,17,-3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,10,"Minimum Time Constraints Imposed",167,11.8000001907349,11.25,11.8000001907349,0.550000190734863,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,866.462561056667,915.52783203125,866.172485351562,49.3553466796875,"ucf1",0,1,0,1,1,0,0,"Gain Frame",6,0,15867,2003,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"3/3/2004","13:24:03.8069832",7007,"Anonymous","ucf0",5.5,"L",0,3,19,"L",36,"R",46,"L",7,4,4,0,0,60,0,0,0.5,5,0.5,10,0,15,0.129999995231628,0.25,0.620000004768372,0,28,-50,"ucf0","Ucf0",7,21,2,1,4,3,2,5,4,3,2,0,-17,17,-11,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,10,"Unconstrained",140,7.5,7.44999980926514,7.5,0.0500001907348633,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,804.06344972,808.809448242188,803.426330566406,5.38311767578125,"ucf0",0,0,0,1,1,0,0,"Gain Frame",7,0,16133,2004,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,"2/26/2004","13:16:02.7252148",3001,"Anonymous","ucf0",5,"R",0,3,4,"R",32,"R",57,"R",57,4,4,0,0,60,0.129999995231628,0,0.25,5,0.620000004768372,10,0,15,0,0.5,0.5,0,28,50,"ucf0","Ucf0",7,20,2,7,6,2,2,4,3,1,2,0,-9,11,5,NA,NA,NA,NA,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,10,"Unconstrained",123,7.44999980926514,7.5,7.5,0.0500001907348633,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,796.045420246667,796.468872070312,780.074829101562,16.39404296875,"ucf0",0,0,1,1,1,0,0,"Gain Frame",7,0,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"3/18/2004","13:43:11.2957036",9012,"Anonymous","lucf0",4.90000009536743,"L",0,3,15,"R",40,"R",44,"L",17,4,4,0,0,60,0.129999995231628,-15,0.740000009536743,-10,0,-5,0.129999995231628,0,0,1,0,0,50,-41,"lucf","Lucf0",4,18,1,1,14,1,1,3,3,1,3,0,-2,12,-2,10,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"Minimum Time Constraints Imposed",54,-9.35000038146973,-10,-9.35000038146973,0.649999618530273,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,823.188261726667,828.101501464844,820.669799804688,7.43170166015625,"lucf",0,0,0,0,0,0,1,"Loss Frame",19,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"3/3/2004","12:53:13.6762900",7002,"Anonymous","ucf0",8,"L",0,3,3,"L",31,"R",49,"R",35,4,4,0,0,60,0.25,0,0.620000004768372,5,0.129999995231628,10,0,15,0.370000004768372,0.259999990463257,0.370000004768372,0,72,-16,"ucf0","Ucf0",9,20,1,1,4,2,2,5,5,1,2,1,6,11,-4,NA,2010,NA,NA,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,10,"Unconstrained",135,4.40000009536743,5,5,0.599999904632568,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,773.227938166667,777.880249023438,765.013427734375,12.8668212890625,"ucf0",0,0,0,1,1,0,0,"Gain Frame",9,0,16133,2004,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"3/16/2004","12:11:08.1248043",8004,"Anonymous","ucf0",1.79999995231628,"L",0,3,5,"R",27,"L",49,"R",44,4,4,0,0,60,0,0,0,5,1,10,0,15,0.129999995231628,0,0.25,0.620000004768372,41,21,"ucf0","Ucf0",4,22,2,2,1,4,1,3,3,1,2,0,-7,14,-10,NA,2011,NA,NA,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,"Unconstrained",157,10,11.8000001907349,11.8000001907349,1.80000019073486,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,731.135413405,732.931518554688,725.841186523438,7.09033203125,"ucf0",0,0,0,1,1,0,0,"Gain Frame",4,0,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"11/7/2003","14:01:17.6359907",1008,"Anonymous","ucf2i",60.5,"L",0,2,8,"L",27,"R",NA,"",21,4,4,60,0,40,0.25,0,0.129999995231628,5,0,10,0.620000004768372,15,0,0.75,0,0.25,32,-5,"ucf2","Ucf2",8,18,2,9,2,1,4,3,4,1,1,0,-1,10,-3,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,"Minimum Time Constraints Imposed",199,9.94999980926514,7.5,9.94999980926514,2.44999980926514,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,841.293933178333,855.814331054688,826.7470703125,29.0672607421875,"ucf2",0,1,0,1,1,0,0,"Gain Frame",8,0,15897,2003,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"3/3/2004","12:55:33.7994964",7002,"Anonymous","ucf0",13.8000001907349,"R",0,3,3,"L",31,"R",49,"R",48,4,4,0,0,60,0,0,0.25,5,0.5,10,0.25,15,0,0.370000004768372,0.259999990463257,0.370000004768372,19,36,"ucf0","Ucf0",9,20,1,1,4,2,2,5,5,1,2,1,6,11,-4,NA,2010,NA,NA,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,10,"Unconstrained",135,10,10,10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,775.56332494,777.880249023438,765.013427734375,12.8668212890625,"ucf0",0,0,1,1,1,0,0,"Gain Frame",9,0,16133,2004,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"2/26/2004","14:13:40.6820500",3005,"Anonymous","ucf0",4.80000019073486,"R",0,3,12,"L",24,"L",57,"R",9,4,4,0,0,60,0,0,0.75,5,0,10,0.25,15,0,0.620000004768372,0.379999995231628,0,31,-4,"ucf0","Ucf0",1,19,2,1,4,2,1,5,4,1,1,0,4,11,-1,NA,2022,NA,NA,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,"Unconstrained",127,7.5,6.90000009536743,7.5,0.599999904632568,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,853.678034166667,860.847045898438,852.652282714844,8.19476318359375,"ucf0",0,0,1,1,1,0,0,"Gain Frame",1,0,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"2/19/2004","11:39:17.3906436",2019,"Anonymous","lucf0",6.40000009536743,"R",0,3,11,"R",36,"R",50,"R",44,4,4,0,0,60,0,-15,0,-10,1,-5,0,0,0.129999995231628,0,0.25,0.620000004768372,41,21,"lucf","Lucf0",3,19,2,1,13,2,2,5,5,1,2,0,-7,11,-3,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,10,"Minimum Time Constraints Imposed",18,-5,-3.19999980926514,-3.19999980926514,1.80000019073486,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,699.28984406,702.843200683594,684.019470214844,18.82373046875,"lucf",0,0,1,0,0,0,1,"Loss Frame",18,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"2/19/2004","11:36:35.9277382",2010,"Anonymous","lucf0",10.5,"L",0,3,10,"L",38,"L",55,"R",14,4,4,0,0,60,0.25,-15,0,-10,0.5,-5,0.25,0,0.129999995231628,0,0.870000004768372,0,55,-39,"lucf","Lucf0",2,20,1,1,4,2,2,5,5,1,2,1,6,11,-4,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,10,"Minimum Time Constraints Imposed",10,-6.25,-6.30000019073486,-6.25,0.0500001907348633,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,696.598795636667,703.012268066406,694.448547363281,8.563720703125,"lucf",0,0,0,0,0,0,1,"Loss Frame",17,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,"2/19/2004","12:00:26.5185340",2041,"Anonymous","lucf0",2.20000004768372,"R",0,3,5,"L",37,"R",48,"R",51,4,4,0,0,60,0.370000004768372,-15,0.259999990463257,-10,0.370000004768372,-5,0,0,0.25,0.620000004768372,0.129999995231628,0,72,16,"lucf","Lucf0",5,19,1,2,4,1,2,3,4,1,3,0,-11,13,-10,1053,NA,NA,NA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,"Minimum Time Constraints Imposed",24,-10,-10.6000003814697,-10,0.600000381469727,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,720.441975566667,720.907836914062,716.7021484375,4.2056884765625,"lucf",0,0,1,0,0,0,1,"Loss Frame",20,15,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,"3/3/2004","12:55:06.4035784",7001,"Anonymous","ucf0",9.60000038146973,"R",0,3,17,"L",25,"R",52,"R",51,4,4,0,0,60,0.370000004768372,0,0.259999990463257,5,0.370000004768372,10,0,15,0.25,0.620000004768372,0.129999995231628,0,72,16,"ucf0","Ucf0",2,19,1,2,4,1,1,3,5,1,3,0,4,10,2,NA,NA,NA,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,10,"Unconstrained",134,5,4.40000009536743,5,0.599999904632568,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,775.106726306667,776.357727050781,761.941955566406,14.415771484375,"ucf0",0,0,1,1,1,0,0,"Gain Frame",2,0,16133,2004,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
